feedback_id,customer_id,feedback_date,channel,rating,feedback_text
1237,12523,2023-01-25,App Review,2,awesome app easy to use
1238,11086,2023-04-22,Support Ticket,1,refund pending from last week
1239,11724,2023-06-04,App Review,1,very smooth experience no issues
1240,11383,2023-06-28,App Review,1,love the app but payment failed twice
1241,12608,2023-05-06,Email,2,app slow and buggy sometimes
1242,10326,2023-05-03,Support Ticket,1,price increased suddenly not fair
1243,11792,2023-02-16,App Review,5,too many ads now hate it
1244,11759,2023-04-28,Email,2,refund pending from last week
1245,10989,2023-02-08,Email,1,order got cancelled automatically
1246,12262,2023-01-16,Email,1,everything works fine
1247,12482,2023-01-22,App Review,4,customer service is terrible
1248,10951,2023-02-23,Email,1,awesome app easy to use
1249,10722,2023-05-29,App Review,5,awesome app easy to use
1250,12079,2023-01-16,Email,5,App crashes again after update
1251,12717,2023-02-28,Email,1,very smooth experience no issues
1252,12332,2023-01-31,App Review,3,app slow and buggy sometimes
1253,10428,2023-06-19,Support Ticket,1,refund pending from last week
1254,11500,2023-02-01,App Review,4,app slow and buggy sometimes
1255,10285,2023-06-11,Support Ticket,3,app slow and buggy sometimes
1256,12065,2023-01-09,App Review,2,frustrating experience will uninstall
1257,10768,2023-05-19,App Review,1,payment deducted but order failed
1258,12637,2023-01-10,App Review,4,customer service is terrible
1259,11394,2023-01-17,Support Ticket,3,support team resolved issue quickly
1260,10193,2023-03-09,App Review,1,awesome app easy to use
1261,12549,2023-02-17,App Review,4,refund pending from last week
1262,10987,2023-06-29,App Review,4,everything works fine
1263,11136,2023-04-21,Email,5,support team resolved issue quickly
1264,12161,2023-06-02,Email,1,bad experience refund still not received
1265,11701,2023-05-03,App Review,5,login issue cant access account
1266,10946,2023-05-29,App Review,4,price increased suddenly not fair
1267,10830,2023-04-11,App Review,1,price increased suddenly not fair
1268,11920,2023-04-12,App Review,4,everything works fine
1269,12972,2023-03-06,App Review,3,awesome app easy to use
1270,10054,2023-02-20,Email,5,customer service is terrible
1271,10799,2023-02-05,App Review,1,support team resolved issue quickly
1272,10777,2023-03-22,App Review,4,very smooth experience no issues
1273,11481,2023-05-07,App Review,2,customer service is terrible
1274,11901,2023-03-29,Support Ticket,5,bad experience refund still not received
1275,12209,2023-04-14,Support Ticket,2,great service very happy
1276,12134,2023-01-15,Support Ticket,5,price increased suddenly not fair
1277,10054,2023-04-06,App Review,5,App crashes again after update
1278,11823,2023-06-16,App Review,2,too many ads now hate it
1279,11201,2023-05-03,App Review,5,awesome app easy to use
1280,10832,2023-01-01,App Review,5,bad experience refund still not received
1281,10312,2023-05-31,Email,2,payment deducted but order failed
1282,12806,2023-05-02,Email,3,great service very happy
1283,11858,2023-06-16,Support Ticket,3,checkout page not loading
1284,12007,2023-05-06,Support Ticket,2,awesome app easy to use
1285,12006,2023-02-26,App Review,1,checkout page not loading
1286,12490,2023-03-22,Email,1,frustrating experience will uninstall
1287,11790,2023-06-11,App Review,2,cant track my order properly
1288,10327,2023-06-18,App Review,3,great service very happy
1289,12808,2023-03-14,Email,1,App crashes again after update
1290,12626,2023-05-21,App Review,5,checkout page not loading
1291,11287,2023-03-11,App Review,4,refund pending from last week
1292,12143,2023-01-06,App Review,1,great service very happy
1293,11111,2023-03-25,Email,4,too many ads now hate it
1294,11311,2023-02-21,Email,4,customer service is terrible
1295,12861,2023-01-03,App Review,5,very smooth experience no issues
1296,12538,2023-03-22,Support Ticket,1,frustrating experience will uninstall
1297,10451,2023-03-04,App Review,1,checkout page not loading
1298,11523,2023-02-18,App Review,5,delivery was late and support not helpful
1299,10164,2023-03-17,Email,5,cant track my order properly
1300,10181,2023-04-22,Email,4,order got cancelled automatically
1301,12516,2023-06-24,Support Ticket,5,order got cancelled automatically
1302,10909,2023-04-19,App Review,1,customer service is terrible
1303,12782,2023-03-06,Email,3,checkout page not loading
1304,10822,2023-03-22,Email,1,price increased suddenly not fair
1305,10943,2023-01-15,Support Ticket,1,love the app but payment failed twice
1306,12001,2023-04-10,App Review,5,order got cancelled automatically
1307,12054,2023-02-01,Email,1,checkout page not loading
1308,10329,2023-04-06,Email,3,too many ads now hate it
1309,10774,2023-05-08,App Review,5,price increased suddenly not fair
1310,12198,2023-05-26,App Review,1,cant track my order properly
1311,10146,2023-04-23,App Review,5,price increased suddenly not fair
1312,10914,2023-03-24,Email,5,everything works fine
1313,11571,2023-02-12,Support Ticket,4,too many ads now hate it
1314,11308,2023-04-26,Email,1,awesome app easy to use
1315,12747,2023-06-12,Email,2,app slow and buggy sometimes
1316,10081,2023-03-19,Email,3,order got cancelled automatically
1317,10513,2023-02-27,App Review,2,App crashes again after update
1318,11920,2023-02-02,App Review,2,login issue cant access account
1319,12862,2023-01-14,App Review,5,cant track my order properly
1320,12756,2023-06-11,App Review,1,love the app but payment failed twice
1321,11939,2023-05-12,App Review,4,everything works fine
1322,10745,2023-02-28,Email,1,awesome app easy to use
1323,11409,2023-06-06,App Review,4,great service very happy
1324,10706,2023-03-24,App Review,5,payment deducted but order failed
1325,10470,2023-05-14,App Review,2,checkout page not loading
1326,10395,2023-05-01,App Review,1,love the app but payment failed twice
1327,11555,2023-06-26,Support Ticket,4,too many ads now hate it
1328,12308,2023-06-17,Support Ticket,4,love the app but payment failed twice
1329,10804,2023-03-24,Email,4,great service very happy
1330,10933,2023-01-27,App Review,2,support team resolved issue quickly
1331,11279,2023-03-21,Email,2,everything works fine
1332,11757,2023-05-14,Support Ticket,5,cant track my order properly
1333,10904,2023-01-13,Email,5,too many ads now hate it
1334,11076,2023-03-05,App Review,3,payment deducted but order failed
1335,12987,2023-05-27,Email,5,refund pending from last week
1336,11890,2023-03-21,Support Ticket,3,too many ads now hate it
1337,11523,2023-05-03,Email,3,too many ads now hate it
1338,12901,2023-02-12,Email,1,order got cancelled automatically
1339,11387,2023-03-30,App Review,3,payment deducted but order failed
1340,11303,2023-05-28,Email,3,awesome app easy to use
1341,10592,2023-04-05,App Review,1,support team resolved issue quickly
1342,12761,2023-06-21,Email,3,order got cancelled automatically
1343,12679,2023-05-31,App Review,5,login issue cant access account
1344,12106,2023-01-02,App Review,4,login issue cant access account
1345,10127,2023-04-30,App Review,4,App crashes again after update
1346,10735,2023-01-22,Email,5,price increased suddenly not fair
1347,12768,2023-04-25,App Review,1,great service very happy
1348,12573,2023-02-26,Email,4,everything works fine
1349,10520,2023-03-13,Email,5,price increased suddenly not fair
1350,12599,2023-01-07,App Review,3,order got cancelled automatically
1351,10236,2023-04-29,App Review,2,everything works fine
1352,11304,2023-04-24,App Review,1,very smooth experience no issues
1353,11781,2023-01-16,Support Ticket,5,awesome app easy to use
1354,11301,2023-03-24,Email,3,bad experience refund still not received
1355,12541,2023-06-28,App Review,5,very smooth experience no issues
1356,12051,2023-03-13,App Review,4,cant track my order properly
1357,12713,2023-05-04,Email,4,refund pending from last week
1358,10441,2023-04-23,Support Ticket,5,great service very happy
1359,12076,2023-01-12,Support Ticket,4,customer service is terrible
1360,12657,2023-05-06,Email,2,login issue cant access account
1361,10804,2023-02-22,App Review,3,awesome app easy to use
1362,10074,2023-03-16,App Review,5,cant track my order properly
1363,12885,2023-05-13,App Review,2,customer service is terrible
1364,12175,2023-01-27,App Review,2,very smooth experience no issues
1365,12089,2023-05-20,App Review,1,login issue cant access account
1366,11379,2023-05-25,App Review,5,customer service is terrible
1367,10040,2023-05-14,App Review,1,cant track my order properly
1368,12981,2023-04-07,Support Ticket,4,love the app but payment failed twice
1369,12081,2023-01-05,Email,3,awesome app easy to use
1370,11700,2023-02-26,Support Ticket,3,love the app but payment failed twice
1371,11401,2023-06-05,Email,4,login issue cant access account
1372,10587,2023-03-19,App Review,1,checkout page not loading
1373,11622,2023-03-10,Email,4,refund pending from last week
1374,10341,2023-04-28,App Review,5,checkout page not loading
1375,12074,2023-04-30,Email,5,everything works fine
1376,10645,2023-02-28,App Review,1,refund pending from last week
1377,10730,2023-02-02,Support Ticket,5,frustrating experience will uninstall
1378,10167,2023-03-03,App Review,4,too many ads now hate it
1379,10609,2023-02-19,App Review,5,price increased suddenly not fair
1380,12315,2023-04-22,Support Ticket,3,login issue cant access account
1381,11772,2023-01-19,App Review,3,frustrating experience will uninstall
1382,12040,2023-05-03,Email,5,checkout page not loading
1383,12868,2023-02-16,Email,5,checkout page not loading
1384,10454,2023-06-16,Support Ticket,3,awesome app easy to use
1385,12953,2023-02-02,Support Ticket,2,frustrating experience will uninstall
1386,11708,2023-05-21,Support Ticket,2,everything works fine
1387,12969,2023-03-25,App Review,2,delivery was late and support not helpful
1388,10701,2023-05-15,Support Ticket,2,price increased suddenly not fair
1389,12681,2023-03-20,Email,2,payment deducted but order failed
1390,11599,2023-01-14,Email,5,checkout page not loading
1391,10129,2023-05-27,App Review,1,cant track my order properly
1392,11845,2023-05-08,Email,4,support team resolved issue quickly
1393,11386,2023-02-23,Support Ticket,1,support team resolved issue quickly
1394,12866,2023-05-28,Support Ticket,2,order got cancelled automatically
1395,10692,2023-01-29,App Review,1,login issue cant access account
1396,11394,2023-01-24,App Review,2,support team resolved issue quickly
1397,10793,2023-03-23,App Review,5,App crashes again after update
1398,10028,2023-03-04,Support Ticket,5,delivery was late and support not helpful
1399,10148,2023-04-15,Email,1,bad experience refund still not received
1400,11319,2023-02-26,App Review,3,refund pending from last week
1401,12058,2023-05-16,App Review,3,bad experience refund still not received
1402,12723,2023-03-03,App Review,5,delivery was late and support not helpful
1403,11136,2023-06-06,App Review,5,price increased suddenly not fair
1404,10186,2023-01-17,Support Ticket,3,checkout page not loading
1405,12854,2023-03-07,Email,4,everything works fine
1406,12791,2023-01-06,App Review,5,refund pending from last week
1407,11250,2023-02-27,Email,1,frustrating experience will uninstall
1408,11333,2023-03-10,App Review,3,app slow and buggy sometimes
1409,10097,2023-06-05,Support Ticket,5,order got cancelled automatically
1410,10054,2023-03-03,App Review,4,price increased suddenly not fair
1411,12670,2023-06-18,App Review,3,refund pending from last week
1412,12711,2023-03-23,App Review,3,price increased suddenly not fair
1413,10757,2023-06-18,Email,2,great service very happy
1414,10405,2023-06-26,Email,3,customer service is terrible
1415,12116,2023-06-26,Email,4,price increased suddenly not fair
1416,11312,2023-03-12,App Review,3,app slow and buggy sometimes
1417,11785,2023-05-11,App Review,4,price increased suddenly not fair
1418,10750,2023-01-10,App Review,5,support team resolved issue quickly
1419,11762,2023-04-08,Email,1,checkout page not loading
1420,10364,2023-03-30,App Review,3,love the app but payment failed twice
1421,12026,2023-02-04,Email,3,order got cancelled automatically
1422,10481,2023-01-02,Support Ticket,4,frustrating experience will uninstall
1423,12248,2023-05-04,Support Ticket,1,awesome app easy to use
1424,10153,2023-01-24,App Review,4,order got cancelled automatically
1425,11524,2023-03-15,App Review,5,price increased suddenly not fair
1426,12120,2023-06-15,App Review,3,delivery was late and support not helpful
1427,12760,2023-01-22,Email,5,order got cancelled automatically
1428,12343,2023-06-03,Support Ticket,5,checkout page not loading
1429,11040,2023-06-20,App Review,1,great service very happy
1430,11664,2023-02-08,App Review,1,support team resolved issue quickly
1431,11240,2023-06-06,Support Ticket,5,support team resolved issue quickly
